seatId,sectionId,row,number,status,version
SEAT606,SEC1,31,6,BOOKED,0
SEAT607,SEC1,31,7,BOOKED,0
SEAT608,SEC1,31,8,BOOKED,0
SEAT609,SEC1,31,9,BOOKED,0
SEAT610,SEC1,31,10,BOOKED,0
SEAT611,SEC1,31,11,BOOKED,0
SEAT612,SEC1,31,12,BOOKED,0
SEAT613,SEC1,31,13,BOOKED,0
SEAT614,SEC1,31,14,BOOKED,0
SEAT615,SEC1,31,15,BOOKED,0
SEAT616,SEC1,31,16,BOOKED,0
SEAT617,SEC1,31,17,BOOKED,0
SEAT618,SEC1,31,18,BOOKED,0
SEAT619,SEC1,31,19,BOOKED,0
SEAT620,SEC1,31,20,BOOKED,0
SEAT621,SEC1,32,1,BOOKED,0
SEAT622,SEC1,32,2,BOOKED,0
SEAT623,SEC1,32,3,BOOKED,0
SEAT624,SEC1,32,4,BOOKED,0
SEAT625,SEC1,32,5,BOOKED,0
SEAT626,SEC1,32,6,BOOKED,0
SEAT627,SEC1,32,7,BOOKED,0
SEAT628,SEC1,32,8,BOOKED,0
SEAT629,SEC1,32,9,BOOKED,0
SEAT630,SEC1,32,10,BOOKED,0
SEAT631,SEC1,32,11,BOOKED,0
SEAT632,SEC1,32,12,BOOKED,0
SEAT633,SEC1,32,13,BOOKED,0
SEAT634,SEC1,32,14,BOOKED,0
SEAT635,SEC1,32,15,BOOKED,0
SEAT636,SEC1,32,16,BOOKED,0
SEAT637,SEC1,32,17,BOOKED,0
SEAT638,SEC1,32,18,BOOKED,0
SEAT639,SEC1,32,19,BOOKED,0
SEAT640,SEC1,32,20,BOOKED,0
SEAT641,SEC1,33,1,BOOKED,0
SEAT642,SEC1,33,2,BOOKED,0
SEAT643,SEC1,33,3,BOOKED,0
SEAT644,SEC1,33,4,BOOKED,0
SEAT645,SEC1,33,5,BOOKED,0
SEAT646,SEC1,33,6,BOOKED,0
SEAT647,SEC1,33,7,BOOKED,0
SEAT648,SEC1,33,8,BOOKED,0
SEAT649,SEC1,33,9,BOOKED,0
SEAT650,SEC1,33,10,BOOKED,0
SEAT651,SEC1,33,11,BOOKED,0
SEAT652,SEC1,33,12,BOOKED,0
SEAT653,SEC1,33,13,BOOKED,0
SEAT654,SEC1,33,14,BOOKED,0
SEAT655,SEC1,33,15,BOOKED,0
SEAT656,SEC1,33,16,BOOKED,0
SEAT657,SEC1,33,17,BOOKED,0
SEAT658,SEC1,33,18,BOOKED,0
SEAT659,SEC1,33,19,BOOKED,0
SEAT660,SEC1,33,20,BOOKED,0
SEAT661,SEC1,34,1,BOOKED,0
SEAT662,SEC1,34,2,BOOKED,0
SEAT663,SEC1,34,3,BOOKED,0
SEAT664,SEC1,34,4,AVAILABLE,0
SEAT665,SEC1,34,5,BOOKED,0
SEAT666,SEC1,34,6,AVAILABLE,0
SEAT667,SEC1,34,7,BOOKED,0
SEAT668,SEC1,34,8,BOOKED,0
SEAT669,SEC1,34,9,BOOKED,0
SEAT670,SEC1,34,10,BOOKED,0
SEAT671,SEC1,34,11,BOOKED,0
SEAT672,SEC1,34,12,BOOKED,0
SEAT673,SEC1,34,13,BOOKED,0
SEAT674,SEC1,34,14,BOOKED,0
SEAT675,SEC1,34,15,BOOKED,0
SEAT676,SEC1,34,16,BOOKED,0
SEAT677,SEC1,34,17,BOOKED,0
SEAT678,SEC1,34,18,BOOKED,0
SEAT679,SEC1,34,19,BOOKED,0
SEAT680,SEC1,34,20,BOOKED,0
SEAT681,SEC1,35,1,BOOKED,0
SEAT682,SEC1,35,2,BOOKED,0
SEAT683,SEC1,35,3,AVAILABLE,0
SEAT684,SEC1,35,4,BOOKED,0
SEAT685,SEC1,35,5,BOOKED,0
SEAT686,SEC1,35,6,BOOKED,0
SEAT687,SEC1,35,7,BOOKED,0
SEAT688,SEC1,35,8,BOOKED,0
SEAT689,SEC1,35,9,BOOKED,0
SEAT690,SEC1,35,10,BOOKED,0
SEAT691,SEC1,35,11,BOOKED,0
SEAT692,SEC1,35,12,BOOKED,0
SEAT693,SEC1,35,13,BOOKED,0
SEAT694,SEC1,35,14,BOOKED,0
SEAT695,SEC1,35,15,BOOKED,0
SEAT696,SEC1,35,16,BOOKED,0
SEAT697,SEC1,35,17,BOOKED,0
SEAT698,SEC1,35,18,BOOKED,0
SEAT699,SEC1,35,19,BOOKED,0
SEAT700,SEC1,35,20,BOOKED,0
SEAT701,SEC1,36,1,BOOKED,0
SEAT702,SEC1,36,2,BOOKED,0
SEAT703,SEC1,36,3,BOOKED,0
SEAT704,SEC1,36,4,BOOKED,0
SEAT705,SEC1,36,5,BOOKED,0
SEAT706,SEC1,36,6,BOOKED,0
SEAT707,SEC1,36,7,BOOKED,0
SEAT708,SEC1,36,8,BOOKED,0
SEAT709,SEC1,36,9,BOOKED,0
SEAT710,SEC1,36,10,BOOKED,0
SEAT711,SEC1,36,11,BOOKED,0
SEAT712,SEC1,36,12,BOOKED,0
SEAT713,SEC1,36,13,BOOKED,0
SEAT714,SEC1,36,14,BOOKED,0
SEAT715,SEC1,36,15,BOOKED,0
SEAT716,SEC1,36,16,BOOKED,0
SEAT717,SEC1,36,17,BOOKED,0
SEAT718,SEC1,36,18,BOOKED,0
SEAT719,SEC1,36,19,BOOKED,0
SEAT720,SEC1,36,20,BOOKED,0
SEAT721,SEC1,37,1,BOOKED,0
SEAT722,SEC1,37,2,BOOKED,0
SEAT723,SEC1,37,3,BOOKED,0
SEAT724,SEC1,37,4,BOOKED,0
SEAT725,SEC1,37,5,BOOKED,0
SEAT726,SEC1,37,6,AVAILABLE,0
SEAT727,SEC1,37,7,BOOKED,0
SEAT728,SEC1,37,8,BOOKED,0
SEAT729,SEC1,37,9,BOOKED,0
SEAT730,SEC1,37,10,BOOKED,0
SEAT731,SEC1,37,11,BOOKED,0
SEAT732,SEC1,37,12,BOOKED,0
SEAT733,SEC1,37,13,BOOKED,0
SEAT734,SEC1,37,14,BOOKED,0
SEAT735,SEC1,37,15,BOOKED,0
SEAT736,SEC1,37,16,BOOKED,0
SEAT737,SEC1,37,17,BOOKED,0
SEAT738,SEC1,37,18,BOOKED,0
SEAT739,SEC1,37,19,BOOKED,0
SEAT740,SEC1,37,20,AVAILABLE,0
SEAT741,SEC1,38,1,BOOKED,0
SEAT742,SEC1,38,2,BOOKED,0
SEAT743,SEC1,38,3,BOOKED,0
SEAT744,SEC1,38,4,BOOKED,0
SEAT745,SEC1,38,5,BOOKED,0
SEAT746,SEC1,38,6,BOOKED,0
SEAT747,SEC1,38,7,BOOKED,0
SEAT748,SEC1,38,8,BOOKED,0
SEAT749,SEC1,38,9,BOOKED,0
SEAT750,SEC1,38,10,BOOKED,0
SEAT751,SEC1,38,11,BOOKED,0
SEAT752,SEC1,38,12,BOOKED,0
SEAT753,SEC1,38,13,AVAILABLE,0
SEAT754,SEC1,38,14,BOOKED,0
SEAT755,SEC1,38,15,BOOKED,0
SEAT756,SEC1,38,16,BOOKED,0
SEAT757,SEC1,38,17,BOOKED,0
SEAT758,SEC1,38,18,BOOKED,0
SEAT759,SEC1,38,19,BOOKED,0
SEAT760,SEC1,38,20,BOOKED,0
SEAT761,SEC1,39,1,BOOKED,0
SEAT762,SEC1,39,2,BOOKED,0
SEAT763,SEC1,39,3,BOOKED,0
SEAT764,SEC1,39,4,BOOKED,0
SEAT765,SEC1,39,5,BOOKED,0
SEAT766,SEC1,39,6,BOOKED,0
SEAT767,SEC1,39,7,BOOKED,0
SEAT768,SEC1,39,8,BOOKED,0
SEAT769,SEC1,39,9,BOOKED,0
SEAT770,SEC1,39,10,BOOKED,0
SEAT771,SEC1,39,11,BOOKED,0
SEAT772,SEC1,39,12,BOOKED,0
SEAT773,SEC1,39,13,BOOKED,0
SEAT774,SEC1,39,14,BOOKED,0
SEAT775,SEC1,39,15,BOOKED,0
SEAT776,SEC1,39,16,BOOKED,0
SEAT777,SEC1,39,17,BOOKED,0
SEAT778,SEC1,39,18,BOOKED,0
SEAT779,SEC1,39,19,BOOKED,0
SEAT780,SEC1,39,20,BOOKED,0
SEAT781,SEC1,40,1,BOOKED,0
SEAT782,SEC1,40,2,BOOKED,0
SEAT783,SEC1,40,3,BOOKED,0
SEAT784,SEC1,40,4,BOOKED,0
SEAT785,SEC1,40,5,BOOKED,0
SEAT786,SEC1,40,6,BOOKED,0
SEAT787,SEC1,40,7,BOOKED,0
SEAT788,SEC1,40,8,BOOKED,0
SEAT789,SEC1,40,9,BOOKED,0
SEAT790,SEC1,40,10,BOOKED,0
SEAT791,SEC1,40,11,BOOKED,0
SEAT792,SEC1,40,12,BOOKED,0
SEAT793,SEC1,40,13,BOOKED,0
SEAT794,SEC1,40,14,BOOKED,0
SEAT795,SEC1,40,15,BOOKED,0
SEAT796,SEC1,40,16,BOOKED,0
SEAT797,SEC1,40,17,BOOKED,0
SEAT798,SEC1,40,18,BOOKED,0
SEAT799,SEC1,40,19,BOOKED,0
SEAT800,SEC1,40,20,BOOKED,0
SEAT801,SEC1,41,1,BOOKED,0
SEAT802,SEC1,41,2,BOOKED,0
SEAT803,SEC1,41,3,BOOKED,0
SEAT804,SEC1,41,4,BOOKED,0
SEAT805,SEC1,41,5,BOOKED,0
SEAT806,SEC1,41,6,BOOKED,0
SEAT807,SEC1,41,7,BOOKED,0
SEAT808,SEC1,41,8,BOOKED,0
SEAT809,SEC1,41,9,BOOKED,0
SEAT810,SEC1,41,10,BOOKED,0
SEAT811,SEC1,41,11,BOOKED,0
SEAT812,SEC1,41,12,BOOKED,0
SEAT813,SEC1,41,13,BOOKED,0
SEAT814,SEC1,41,14,BOOKED,0
SEAT815,SEC1,41,15,BOOKED,0
SEAT816,SEC1,41,16,BOOKED,0
SEAT817,SEC1,41,17,BOOKED,0
SEAT818,SEC1,41,18,BOOKED,0
SEAT819,SEC1,41,19,BOOKED,0
SEAT820,SEC1,41,20,BOOKED,0
SEAT821,SEC1,42,1,BOOKED,0
SEAT822,SEC1,42,2,BOOKED,0
SEAT823,SEC1,42,3,BOOKED,0
SEAT824,SEC1,42,4,BOOKED,0
SEAT825,SEC1,42,5,BOOKED,0
SEAT826,SEC1,42,6,BOOKED,0
SEAT827,SEC1,42,7,BOOKED,0
SEAT828,SEC1,42,8,BOOKED,0
SEAT829,SEC1,42,9,BOOKED,0
SEAT830,SEC1,42,10,BOOKED,0
SEAT831,SEC1,42,11,BOOKED,0
SEAT832,SEC1,42,12,BOOKED,0
SEAT833,SEC1,42,13,BOOKED,0
SEAT834,SEC1,42,14,BOOKED,0
SEAT835,SEC1,42,15,BOOKED,0
SEAT836,SEC1,42,16,BOOKED,0
SEAT837,SEC1,42,17,BOOKED,0
SEAT838,SEC1,42,18,BOOKED,0
SEAT839,SEC1,42,19,BOOKED,0
SEAT840,SEC1,42,20,BOOKED,0
SEAT841,SEC1,43,1,BOOKED,0
SEAT842,SEC1,43,2,BOOKED,0
SEAT843,SEC1,43,3,BOOKED,0
SEAT844,SEC1,43,4,BOOKED,0
SEAT845,SEC1,43,5,BOOKED,0
SEAT846,SEC1,43,6,BOOKED,0
SEAT847,SEC1,43,7,BOOKED,0
SEAT848,SEC1,43,8,BOOKED,0
SEAT849,SEC1,43,9,BOOKED,0
SEAT850,SEC1,43,10,BOOKED,0
SEAT851,SEC1,43,11,BOOKED,0
SEAT852,SEC1,43,12,BOOKED,0
SEAT853,SEC1,43,13,BOOKED,0
SEAT854,SEC1,43,14,BOOKED,0
SEAT855,SEC1,43,15,BOOKED,0
SEAT856,SEC1,43,16,BOOKED,0
SEAT857,SEC1,43,17,BOOKED,0
SEAT858,SEC1,43,18,BOOKED,0
SEAT859,SEC1,43,19,BOOKED,0
SEAT860,SEC1,43,20,BOOKED,0
SEAT861,SEC1,44,1,BOOKED,0
SEAT862,SEC1,44,2,BOOKED,0
SEAT863,SEC1,44,3,BOOKED,0
SEAT864,SEC1,44,4,BOOKED,0
SEAT865,SEC1,44,5,BOOKED,0
SEAT866,SEC1,44,6,BOOKED,0
SEAT867,SEC1,44,7,BOOKED,0
SEAT868,SEC1,44,8,BOOKED,0
SEAT869,SEC1,44,9,BOOKED,0
SEAT870,SEC1,44,10,BOOKED,0
SEAT871,SEC1,44,11,BOOKED,0
SEAT872,SEC1,44,12,BOOKED,0
SEAT873,SEC1,44,13,BOOKED,0
SEAT874,SEC1,44,14,BOOKED,0
SEAT875,SEC1,44,15,BOOKED,0
SEAT876,SEC1,44,16,BOOKED,0
SEAT877,SEC1,44,17,BOOKED,0
SEAT878,SEC1,44,18,BOOKED,0
SEAT879,SEC1,44,19,BOOKED,0
SEAT880,SEC1,44,20,BOOKED,0
SEAT881,SEC1,45,1,BOOKED,0
SEAT882,SEC1,45,2,BOOKED,0
SEAT883,SEC1,45,3,BOOKED,0
SEAT884,SEC1,45,4,BOOKED,0
SEAT885,SEC1,45,5,BOOKED,0
SEAT886,SEC1,45,6,BOOKED,0
SEAT887,SEC1,45,7,AVAILABLE,0
SEAT888,SEC1,45,8,BOOKED,0
SEAT889,SEC1,45,9,BOOKED,0
SEAT890,SEC1,45,10,BOOKED,0
SEAT891,SEC1,45,11,BOOKED,0
SEAT892,SEC1,45,12,BOOKED,0
SEAT893,SEC1,45,13,BOOKED,0
SEAT894,SEC1,45,14,BOOKED,0
SEAT895,SEC1,45,15,BOOKED,0
SEAT896,SEC1,45,16,BOOKED,0
SEAT897,SEC1,45,17,BOOKED,0
SEAT898,SEC1,45,18,BOOKED,0
SEAT899,SEC1,45,19,BOOKED,0
SEAT900,SEC1,45,20,BOOKED,0
SEAT901,SEC1,46,1,BOOKED,0
SEAT902,SEC1,46,2,BOOKED,0
SEAT903,SEC1,46,3,BOOKED,0
SEAT904,SEC1,46,4,BOOKED,0
SEAT905,SEC1,46,5,BOOKED,0
SEAT906,SEC1,46,6,BOOKED,0
SEAT907,SEC1,46,7,BOOKED,0
SEAT908,SEC1,46,8,BOOKED,0
SEAT909,SEC1,46,9,BOOKED,0
SEAT910,SEC1,46,10,BOOKED,0
SEAT911,SEC1,46,11,BOOKED,0
SEAT912,SEC1,46,12,BOOKED,0
SEAT913,SEC1,46,13,BOOKED,0
SEAT914,SEC1,46,14,BOOKED,0
SEAT915,SEC1,46,15,BOOKED,0
SEAT916,SEC1,46,16,BOOKED,0
SEAT917,SEC1,46,17,BOOKED,0
SEAT918,SEC1,46,18,BOOKED,0
SEAT919,SEC1,46,19,BOOKED,0
SEAT920,SEC1,46,20,BOOKED,0
SEAT921,SEC1,47,1,BOOKED,0
SEAT922,SEC1,47,2,BOOKED,0
SEAT923,SEC1,47,3,BOOKED,0
SEAT924,SEC1,47,4,BOOKED,0
SEAT925,SEC1,47,5,BOOKED,0
SEAT926,SEC1,47,6,BOOKED,0
SEAT927,SEC1,47,7,BOOKED,0
SEAT928,SEC1,47,8,BOOKED,0
SEAT929,SEC1,47,9,BOOKED,0
SEAT930,SEC1,47,10,BOOKED,0
SEAT931,SEC1,47,11,BOOKED,0
SEAT932,SEC1,47,12,BOOKED,0
SEAT933,SEC1,47,13,BOOKED,0
SEAT934,SEC1,47,14,BOOKED,0
SEAT935,SEC1,47,15,BOOKED,0
SEAT936,SEC1,47,16,BOOKED,0
SEAT937,SEC1,47,17,BOOKED,0
SEAT938,SEC1,47,18,BOOKED,0
SEAT939,SEC1,47,19,BOOKED,0
SEAT940,SEC1,47,20,BOOKED,0
SEAT941,SEC1,48,1,BOOKED,0
SEAT942,SEC1,48,2,BOOKED,0
SEAT943,SEC1,48,3,BOOKED,0
SEAT944,SEC1,48,4,BOOKED,0
SEAT945,SEC1,48,5,BOOKED,0
SEAT946,SEC1,48,6,BOOKED,0
SEAT947,SEC1,48,7,BOOKED,0
SEAT948,SEC1,48,8,BOOKED,0
SEAT949,SEC1,48,9,BOOKED,0
SEAT950,SEC1,48,10,BOOKED,0
SEAT951,SEC1,48,11,BOOKED,0
SEAT952,SEC1,48,12,BOOKED,0
SEAT953,SEC1,48,13,BOOKED,0
SEAT954,SEC1,48,14,BOOKED,0
SEAT955,SEC1,48,15,BOOKED,0
SEAT956,SEC1,48,16,BOOKED,0
SEAT957,SEC1,48,17,BOOKED,0
SEAT958,SEC1,48,18,BOOKED,0
SEAT959,SEC1,48,19,BOOKED,0
SEAT960,SEC1,48,20,AVAILABLE,0
SEAT961,SEC1,49,1,AVAILABLE,0
SEAT962,SEC1,49,2,BOOKED,0
SEAT963,SEC1,49,3,BOOKED,0
SEAT964,SEC1,49,4,BOOKED,0
SEAT965,SEC1,49,5,BOOKED,0
SEAT966,SEC1,49,6,BOOKED,0
SEAT967,SEC1,49,7,BOOKED,0
SEAT968,SEC1,49,8,BOOKED,0
SEAT969,SEC1,49,9,BOOKED,0
SEAT970,SEC1,49,10,AVAILABLE,0
SEAT971,SEC1,49,11,BOOKED,0
SEAT972,SEC1,49,12,BOOKED,0
SEAT973,SEC1,49,13,AVAILABLE,0
SEAT974,SEC1,49,14,BOOKED,0
SEAT975,SEC1,49,15,BOOKED,0
SEAT976,SEC1,49,16,BOOKED,0
SEAT977,SEC1,49,17,BOOKED,0
SEAT978,SEC1,49,18,BOOKED,0
SEAT979,SEC1,49,19,BOOKED,0
SEAT980,SEC1,49,20,BOOKED,0
SEAT981,SEC1,50,1,BOOKED,0
SEAT982,SEC1,50,2,BOOKED,0
SEAT983,SEC1,50,3,BOOKED,0
SEAT984,SEC1,50,4,BOOKED,0
SEAT985,SEC1,50,5,BOOKED,0
SEAT986,SEC1,50,6,BOOKED,0
SEAT987,SEC1,50,7,BOOKED,0
SEAT988,SEC1,50,8,BOOKED,0
SEAT989,SEC1,50,9,BOOKED,0
SEAT990,SEC1,50,10,BOOKED,0
SEAT991,SEC1,50,11,BOOKED,0
SEAT992,SEC1,50,12,BOOKED,0
SEAT993,SEC1,50,13,BOOKED,0
SEAT994,SEC1,50,14,BOOKED,0
SEAT995,SEC1,50,15,BOOKED,0
SEAT996,SEC1,50,16,BOOKED,0
SEAT997,SEC1,50,17,BOOKED,0
SEAT998,SEC1,50,18,BOOKED,0
SEAT999,SEC1,50,19,BOOKED,0
SEAT1000,SEC1,50,20,BOOKED,0
SEAT1001,SEC2,1,1,BOOKED,0
SEAT1002,SEC2,1,2,BOOKED,0
SEAT1003,SEC2,1,3,BOOKED,0
SEAT1004,SEC2,1,4,BOOKED,0
SEAT1005,SEC2,1,5,BOOKED,0
SEAT1006,SEC2,1,6,BOOKED,0
SEAT1007,SEC2,1,7,BOOKED,0
SEAT1008,SEC2,1,8,BOOKED,0
SEAT1009,SEC2,1,9,BOOKED,0
SEAT1010,SEC2,1,10,BOOKED,0
SEAT1011,SEC2,1,11,BOOKED,0
SEAT1012,SEC2,1,12,BOOKED,0
SEAT1013,SEC2,1,13,BOOKED,0
SEAT1014,SEC2,1,14,AVAILABLE,0
SEAT1015,SEC2,1,15,BOOKED,0
SEAT1016,SEC2,1,16,BOOKED,0
SEAT1017,SEC2,1,17,BOOKED,0
SEAT1018,SEC2,1,18,BOOKED,0
SEAT1019,SEC2,1,19,BOOKED,0
SEAT1020,SEC2,1,20,BOOKED,0
SEAT1021,SEC2,2,1,BOOKED,0
SEAT1022,SEC2,2,2,BOOKED,0
SEAT1023,SEC2,2,3,BOOKED,0
SEAT1024,SEC2,2,4,BOOKED,0
SEAT1025,SEC2,2,5,BOOKED,0
SEAT1026,SEC2,2,6,BOOKED,0
SEAT1027,SEC2,2,7,BOOKED,0
SEAT1028,SEC2,2,8,BOOKED,0
SEAT1029,SEC2,2,9,BOOKED,0
SEAT1030,SEC2,2,10,BOOKED,0
SEAT1031,SEC2,2,11,BOOKED,0
SEAT1032,SEC2,2,12,BOOKED,0
SEAT1033,SEC2,2,13,BOOKED,0
SEAT1034,SEC2,2,14,BOOKED,0
SEAT1035,SEC2,2,15,BOOKED,0
SEAT1036,SEC2,2,16,BOOKED,0
SEAT1037,SEC2,2,17,BOOKED,0
SEAT1038,SEC2,2,18,BOOKED,0
SEAT1039,SEC2,2,19,BOOKED,0
SEAT1040,SEC2,2,20,BOOKED,0
SEAT1041,SEC2,3,1,AVAILABLE,0
SEAT1042,SEC2,3,2,BOOKED,0
SEAT1043,SEC2,3,3,BOOKED,0
SEAT1044,SEC2,3,4,BOOKED,0
SEAT1045,SEC2,3,5,BOOKED,0
SEAT1046,SEC2,3,6,BOOKED,0
SEAT1047,SEC2,3,7,BOOKED,0
SEAT1048,SEC2,3,8,BOOKED,0
SEAT1049,SEC2,3,9,BOOKED,0
SEAT1050,SEC2,3,10,BOOKED,0
SEAT1051,SEC2,3,11,BOOKED,0
SEAT1052,SEC2,3,12,BOOKED,0
SEAT1053,SEC2,3,13,BOOKED,0
SEAT1054,SEC2,3,14,BOOKED,0
SEAT1055,SEC2,3,15,BOOKED,0
SEAT1056,SEC2,3,16,BOOKED,0
SEAT1057,SEC2,3,17,BOOKED,0
SEAT1058,SEC2,3,18,BOOKED,0
SEAT1059,SEC2,3,19,BOOKED,0
SEAT1060,SEC2,3,20,BOOKED,0
SEAT1061,SEC2,4,1,BOOKED,0
SEAT1062,SEC2,4,2,BOOKED,0
SEAT1063,SEC2,4,3,BOOKED,0
SEAT1064,SEC2,4,4,BOOKED,0
SEAT1065,SEC2,4,5,BOOKED,0
SEAT1066,SEC2,4,6,BOOKED,0
SEAT1067,SEC2,4,7,BOOKED,0
SEAT1068,SEC2,4,8,BOOKED,0
SEAT1069,SEC2,4,9,BOOKED,0
SEAT1070,SEC2,4,10,BOOKED,0
SEAT1071,SEC2,4,11,BOOKED,0
SEAT1072,SEC2,4,12,BOOKED,0
SEAT1073,SEC2,4,13,BOOKED,0
SEAT1074,SEC2,4,14,BOOKED,0
SEAT1075,SEC2,4,15,BOOKED,0
SEAT1076,SEC2,4,16,BOOKED,0
SEAT1077,SEC2,4,17,BOOKED,0
SEAT1078,SEC2,4,18,BOOKED,0
SEAT1079,SEC2,4,19,BOOKED,0
SEAT1080,SEC2,4,20,BOOKED,0
SEAT1081,SEC2,5,1,BOOKED,0
SEAT1082,SEC2,5,2,BOOKED,0
SEAT1083,SEC2,5,3,BOOKED,0
SEAT1084,SEC2,5,4,BOOKED,0
SEAT1085,SEC2,5,5,BOOKED,0
SEAT1086,SEC2,5,6,BOOKED,0
SEAT1087,SEC2,5,7,BOOKED,0
SEAT1088,SEC2,5,8,BOOKED,0
SEAT1089,SEC2,5,9,BOOKED,0
SEAT1090,SEC2,5,10,BOOKED,0
SEAT1091,SEC2,5,11,BOOKED,0
SEAT1092,SEC2,5,12,BOOKED,0
SEAT1093,SEC2,5,13,BOOKED,0
SEAT1094,SEC2,5,14,BOOKED,0
SEAT1095,SEC2,5,15,BOOKED,0
SEAT1096,SEC2,5,16,BOOKED,0
SEAT1097,SEC2,5,17,BOOKED,0
SEAT1098,SEC2,5,18,BOOKED,0
SEAT1099,SEC2,5,19,BOOKED,0
SEAT1100,SEC2,5,20,BOOKED,0
SEAT1101,SEC2,6,1,BOOKED,0
SEAT1102,SEC2,6,2,BOOKED,0
SEAT1103,SEC2,6,3,BOOKED,0
SEAT1104,SEC2,6,4,BOOKED,0
SEAT1105,SEC2,6,5,BOOKED,0
SEAT1106,SEC2,6,6,BOOKED,0
SEAT1107,SEC2,6,7,BOOKED,0
SEAT1108,SEC2,6,8,BOOKED,0
SEAT1109,SEC2,6,9,BOOKED,0
SEAT1110,SEC2,6,10,BOOKED,0
SEAT1111,SEC2,6,11,BOOKED,0
SEAT1112,SEC2,6,12,BOOKED,0
SEAT1113,SEC2,6,13,BOOKED,0
SEAT1114,SEC2,6,14,BOOKED,0
SEAT1115,SEC2,6,15,BOOKED,0
SEAT1116,SEC2,6,16,BOOKED,0
SEAT1117,SEC2,6,17,BOOKED,0
SEAT1118,SEC2,6,18,BOOKED,0
SEAT1119,SEC2,6,19,BOOKED,0
SEAT1120,SEC2,6,20,BOOKED,0
SEAT1121,SEC2,7,1,BOOKED,0
SEAT1122,SEC2,7,2,BOOKED,0
SEAT1123,SEC2,7,3,BOOKED,0
SEAT1124,SEC2,7,4,BOOKED,0
SEAT1125,SEC2,7,5,BOOKED,0
SEAT1126,SEC2,7,6,BOOKED,0
SEAT1127,SEC2,7,7,BOOKED,0
SEAT1128,SEC2,7,8,BOOKED,0
SEAT1129,SEC2,7,9,BOOKED,0
SEAT1130,SEC2,7,10,BOOKED,0
SEAT1131,SEC2,7,11,BOOKED,0
SEAT1132,SEC2,7,12,BOOKED,0
SEAT1133,SEC2,7,13,BOOKED,0
SEAT1134,SEC2,7,14,BOOKED,0
SEAT1135,SEC2,7,15,BOOKED,0
SEAT1136,SEC2,7,16,BOOKED,0
SEAT1137,SEC2,7,17,BOOKED,0
SEAT1138,SEC2,7,18,BOOKED,0
SEAT1139,SEC2,7,19,BOOKED,0
SEAT1140,SEC2,7,20,BOOKED,0
SEAT1141,SEC2,8,1,BOOKED,0
SEAT1142,SEC2,8,2,BOOKED,0
SEAT1143,SEC2,8,3,BOOKED,0
SEAT1144,SEC2,8,4,BOOKED,0
SEAT1145,SEC2,8,5,BOOKED,0
SEAT1146,SEC2,8,6,BOOKED,0
SEAT1147,SEC2,8,7,BOOKED,0
SEAT1148,SEC2,8,8,BOOKED,0
SEAT1149,SEC2,8,9,BOOKED,0
SEAT1150,SEC2,8,10,BOOKED,0
SEAT1151,SEC2,8,11,BOOKED,0
SEAT1152,SEC2,8,12,BOOKED,0
SEAT1153,SEC2,8,13,BOOKED,0
SEAT1154,SEC2,8,14,BOOKED,0
SEAT1155,SEC2,8,15,BOOKED,0
SEAT1156,SEC2,8,16,BOOKED,0
SEAT1157,SEC2,8,17,BOOKED,0
SEAT1158,SEC2,8,18,BOOKED,0
SEAT1159,SEC2,8,19,BOOKED,0
SEAT1160,SEC2,8,20,BOOKED,0
SEAT1161,SEC2,9,1,BOOKED,0
SEAT1162,SEC2,9,2,BOOKED,0
SEAT1163,SEC2,9,3,BOOKED,0
SEAT1164,SEC2,9,4,BOOKED,0
SEAT1165,SEC2,9,5,BOOKED,0
SEAT1166,SEC2,9,6,BOOKED,0
SEAT1167,SEC2,9,7,BOOKED,0
SEAT1168,SEC2,9,8,BOOKED,0
SEAT1169,SEC2,9,9,BOOKED,0
SEAT1170,SEC2,9,10,BOOKED,0
SEAT1171,SEC2,9,11,BOOKED,0
SEAT1172,SEC2,9,12,BOOKED,0
SEAT1173,SEC2,9,13,BOOKED,0
SEAT1174,SEC2,9,14,BOOKED,0
SEAT1175,SEC2,9,15,BOOKED,0
SEAT1176,SEC2,9,16,BOOKED,0
SEAT1177,SEC2,9,17,BOOKED,0
SEAT1178,SEC2,9,18,BOOKED,0
SEAT1179,SEC2,9,19,BOOKED,0
SEAT1180,SEC2,9,20,BOOKED,0
SEAT1181,SEC2,10,1,BOOKED,0
SEAT1182,SEC2,10,2,BOOKED,0
SEAT1183,SEC2,10,3,BOOKED,0
SEAT1184,SEC2,10,4,BOOKED,0
SEAT1185,SEC2,10,5,BOOKED,0
SEAT1186,SEC2,10,6,BOOKED,0
SEAT1187,SEC2,10,7,BOOKED,0
SEAT1188,SEC2,10,8,BOOKED,0
SEAT1189,SEC2,10,9,BOOKED,0
SEAT1190,SEC2,10,10,BOOKED,0
SEAT1191,SEC2,10,11,BOOKED,0
SEAT1192,SEC2,10,12,BOOKED,0
SEAT1193,SEC2,10,13,BOOKED,0
SEAT1194,SEC2,10,14,BOOKED,0
SEAT1195,SEC2,10,15,BOOKED,0
SEAT1196,SEC2,10,16,BOOKED,0
SEAT1197,SEC2,10,17,BOOKED,0
SEAT1198,SEC2,10,18,BOOKED,0
SEAT1199,SEC2,10,19,AVAILABLE,0
SEAT1200,SEC2,10,20,BOOKED,0
SEAT1201,SEC2,11,1,BOOKED,0
SEAT1202,SEC2,11,2,BOOKED,0
